Id,Text,Created_At,State,Sentiment
1257101024982118403,"['guess', 'lockdown']",2020-05-04,PA,-1
1257095879309365248,"['sorry', 'one', 'nut', 'job', 'governors', 'state', 'fewer', '2000', 'cases', '40', 'deaths', 'decided', 'infinite', 'wisdom', 'extend', 'mass', 'public', 'incarceration', 'lockdown', 'july', '16', '167', 'australian']",2020-05-03,PA,-1
1257091476628144128,"['well', 'lets', 'see', 'still', 'lockdown', 'new', 'hornet', 'called', 'murder', 'hornet', 'trump', 'still', 'idiot', 'oh', 'birthday', '17', 'days', 'away']",2020-05-03,PA,1
1257083753408724993,"['got', '14', 'tats', 'lockdown', 'ill', '25', '🥴']",2020-05-03,PA,-1
1257078210711388160,"['post', 'coronavirus', 'lockdown', 'look', 'half', 'dave', 'grohl', 'half', 'david', 'letterman']",2020-05-03,PA,1
1257072433393274882,"['anger', 'italy', 'slowly', 'emerges', 'long', 'covid19', 'lockdown']",2020-05-03,PA,1
1257066309969416206,"['liberals', 'love', 'seeing', 'average', 'americans', 'unlawfully', 'arrested', 'cops', 'putative', 'lockdown', 'violations', 'liberals', 'got', 'enraged', 'nick', 'sandmans', 'maga', 'cap', 'flipped', 'kids', 'mike', 'lindell', 'praying']",2020-05-03,PA,-1
1257062982170927107,"['antilockdown', 'protestors', 'breach', 'fence', 'nevada', 'governors', 'mansion']",2020-05-03,PA,-1
1257062374084919296,"['yet', 'pa', 'gov', 'wolf', 'refuses', 'extend', 'shelter', 'order', 'passed', 'may', '8', 'means', 'legally', 'called', 'back', 'work', 'longer', 'file', 'unemployment', 'even', 'tho', 'ass', 'refuse', 'physically', 'go', 'work', 'work', 'home', 'fine']",2020-05-03,PA,-1
1257061683853438981,"['life', 'hasnt', 'changed', 'much', 'still', 'go', 'work', 'differences', 'cant', 'go', 'see', 'friends', 'family', 'havent', 'seen', 'girlfriend', 'since', 'lockdown', 'alone', 'wearing', 'mentally', 'imagine', 'crazy', 'id', 'wasnt', 'working']",2020-05-03,PA,1
1257057936414838786,"['get', 'us', 'lockdown', 'wil', 'lose', 'pa', 'guarantee']",2020-05-03,PA,-1
1257057573943087104,"['coming', 'different', 'counties', 'sweden', 'doesnt', 'even', 'lockdown', 'cant', 'imagine', 'could', 'possibly', 'go', 'wrong', 'there🤦\u200d♀️']",2020-05-03,PA,-1
1257054844021542915,"['🎯', 'nailed', 'thanks', 'voice', 'reason', 'governor', 'ridge']",2020-05-03,PA,-1
1257040615096934400,"['believe', 'lockdown', 'awful', 'democrats', 'ruined', 'peoples', 'lives', 'loved', 'every', 'minute', 'total', 'communist', 'come', 'ride', 'take', 'away', 'freedoms', 'rights', 'others', 'america', 'wrong', 'country']",2020-05-03,PA,-1
1257034141666889733,"['skepticism', 'sorta', 'similar', 'trump', 'got', 'blasted', 'charlottesville', 'normal', 'people', 'really', 'comfortable', 'part', 'crowd', 'like', 'like', 'said', 'dont', 'doubt', 'plenty', 'normal', 'people', 'lockdown', 'really', 'interested', 'joining']",2020-05-03,PA,-1
1257032048700768256,"['dictatorial', 'pos', 'michigan', 'governor', 'smears', 'lockdown', 'protesters', 'racists']",2020-05-03,PA,-1
1257002624987074568,"['proud', 'sister', 'online', 'beauty', 'store', 'delivering', '😍😍', 'dome', 'caps', 'got', '2', 'b', 'products', 'braiding', 'hair', 'pre', 'stretch', 'braiding', 'hair', 'etc', 'dm', 'hair', 'laid', 'slayed', 'philly', 'sundayvibes', 'lockdown', 'sundayservice', 'sundaymotivation']",2020-05-03,PA,1
1256999757333114881,"['feel', 'one', 'thing', 'birds', 'try', 'lockdown', 'stretch', 'field', 'guy', 'seasons', 'smith', 'solutions', 'got', 'hurt', 'reagor', 'helps', 'secure', 'djac', 'goes', 'one', 'stretch', 'field', 'massively', 'hurts', 'offense']",2020-05-03,PA,-1
1256988648337215489,"['everyones', 'working', 'home', 'apple', 'isnt', 'essential', 'business', 'doesnt', 'sit', 'well']",2020-05-03,PA,-1
1256977900949188609,"['factories', 'arent', 'making', 'bicycles', 'fast', 'enough', 'whoa', 'totally', 'ignorant', 'us', 'bike', 'boom', 'early', '70s', 'great', 'read']",2020-05-03,PA,-1
1256975287776149505,"['forced', 'perform', 'online', 'please', 'animal', 'abolitionism', 'buddies', 'youre', 'better', 'stayhomeandstayoffline', 'lockdown', 'lifted']",2020-05-03,PA,1
1256974867288788996,"['great', 'sunday', 'morning', 'slim']",2020-05-03,PA,1
1256972982330802176,"['isnt', 'exactly', 'expected', 'absence', 'vaccine', 'exactly', 'goal', 'adopted', 'extreme', 'social', 'distancing', 'shelter', 'place', 'closing', 'businesses', 'etc', 'never', 'expected', 'measures', 'stop', 'epidemicwe', 'expected', 'slow', 'spread', 'correct', 'dr']",2020-05-03,PA,-1
1256971378063966211,"['im', '50s', 'career', 'ive', 'worked', 'home', 'prekids', 'kids', 'grown', 'kids', 'love', 'getting', 'together', 'colleagues', 'important', 'doesnt', 'day', 'everyday']",2020-05-03,PA,1
1256966921737682950,"['philly', 'almost', 'percent', 'increase', 'cases', 'atlanta', 'since', 'opened', 'imagine', 'philly', 'decided', 'remove', 'shelter', 'place', 'sooner', 'rather', 'later', '😷😰']",2020-05-03,PA,-1
1256962493110517761,"['love', 'films', 'lot', 'like', 'far', 'home']",2020-05-03,PA,1
1256961911167627268,"['going', 'club', 'look', 'adventure', 'said', 'noone', 'ever', 'stayhome', 'lockdown', 'covid19']",2020-05-03,PA,1
1256952333990342657,"['crazy', 'people', 'puerto', 'rico', 'beginning', 'receive', 'stimulus', 'checks', '7', 'weeks', 'lockdown', 'started', 'shameful']",2020-05-03,PA,-1
1256951833391779840,"['sterling', 'silver', 'dual', 'cz', 'open', 'ring', '🛍', 'shop', 'today', '🔗', 'link', 'bio', '🏡', 'shop', 'home', '🙋🏾\u200d♀️', 'representative', 'delivery', 'olney', 'philadelphia']",2020-05-03,PA,1
1256949346353975297,"['allegheny', 'county', 'pittsbugh', 'pa', '102', 'deaths', '79', 'nursing', 'homes', 'something', 'localized', 'containable', 'yet', 'remain', 'lockdown', 'explain']",2020-05-03,PA,1
1256948164805963782,"['ive', 'caring', '56', 'yo', 'downs', 'syndrome', 'brother', 'since', 'mom', 'passed', '4', 'years', 'ago', 'normally', 'day', 'center', 'since', 'shutdown', 'work', 'home', 'thankfullybut', 'time', 'shall', 'pass', 'hang']",2020-05-03,PA,-1
1256947557055553538,"['watch', 'movies', 'home', 'fine', 'thank']",2020-05-03,PA,1
1256943639718215680,"['inspiration', 'giving', 'omari', 'special', 'sunday', 'shout', 'across', 'atlantic', 'philly', 'together', '❤️🗺️🏈', '📸', 'flag5', 'stayhome', 'covid19']",2020-05-03,PA,1
1256943285450477570,"['part', 'issue', 'politics', 'amp', 'erosion', 'concept', 'issues', 'dont', 'play', 'politics', 'fox', 'news', 'infectious', 'spread', 'non', 'factually', 'investigated', 'assertions', 'newspart', 'many', 'people', 'many', 'countries', 'cant', 'work', 'homefinances', 'strained']",2020-05-03,PA,-1
1256935957275836416,"['spreading', 'bullish', 'trump', 'behind', 'polls', 'fake', 'news', 'senile', 'joe', 'cant', 'even', 'form', 'sentence', 'dems', 'r', 'keeping', 'lockdown', 'gets', 'worse', 'puppet', 'dems', 'bigger', 'plan', 'whose', 'stand', 'hillary']",2020-05-03,PA,-1
1256934987737292802,"['yes', 'depends', '4', 'less', 'days', 'hospitalization', 'even', 'icu', 'risking', 'infect', 'pts', 'hosp', 'amp', 'medical', 'staff', 'whelming', 'med', 'system', 'collateral', 'damage', 'lockdown', 'us', 'economy', 'many', 'losing', 'jobs', 'amp', 'business', 'hmmm', '30k', '6', 'trillion', '200', 'dose']",2020-05-03,PA,-1
1256932682572926977,"['doesnt', 'shelter', 'home', 'mean', 'whole', 'population', 'people', 'staying', 'home', 'dividing', 'us', 'people', 'know', 'republic', 'democracy', 'flu', 'gone', 'telling', 'us', 'mask', '2', 'months', 'lockdown']",2020-05-03,PA,-1
1256928536968990722,"['sunday', 'morning', 'water', 'heater', 'leak', 'lockdown', 'absolute', 'classic']",2020-05-03,PA,1
1256927281915756544,"['lockdown', 'challenges', 'evolution', 'tells', 'us', 'need', 'personal', 'space', 'lockdown', '👣', 'evolution', 'psychology', '📏', 'socialdistancing', 'covid19', '🏡', 'stayhomestaysafe']",2020-05-03,PA,1
1256924608034471938,"['amidst', 'pandemic', 'everyone', 'working', 'home', 'one', 'flying', 'recruiters', 'still', 'x', 'denversfsvnyc', 'looong', 'people', 'like', 'relocation', 'required', 'doesnt', 'look', 'like', 'remote', 'work', 'comes', 'winner', '🤷\u200d♀️']",2020-05-03,PA,1
1256848120232775681,"['sohow', 'many', 'husbands', 'lol', 'tiger', 'king', 'insane', 'saw', '3x', 'lockdown']",2020-05-03,PA,-1
1256827385892220929,"['damni', 'fucked', 'lockdown', 'name', 'little', 'irish', 'village', 'nevermind', 'im', 'dime', 'doz', 'ill', 'find', 'one', 'next', 'time', '🙄']",2020-05-03,PA,-1
1256822828520869888,"['thelasttimeihadmakeupsexits', 'whilei', 'live', 'aloneunder', 'lockdown', 'quarantinelife', 'quarantineproblems', 'quarantine2020']",2020-05-03,PA,1
1256794377185361923,"['know', 'sucks', 'work', 'home', 'pandemic', 'laptop', 'die', 'needing', 'everything', 'also', 'trying', 'find', 'another', 'one', 'replace', 'quickly', 'yup', 'thats', 'sucks', 'wfh', 'fml', 'wtf']",2020-05-03,PA,-1
1256770801325543424,"['take', 'one', 'group', 'youre', 'group', 'lock', 'another', 'group', 'right', 'get', 'chicago', 'lockdown', 'covidiots']",2020-05-03,PA,-1
1256766537790304256,"['nope', 'ive', 'never', 'gone', 'home', 'long', 'ever', 'know', 'feeling', 'one', 'day', 'away', 'home', '😆']",2020-05-03,PA,1
1257393507595059201,"['lol', 'already', 'know', 'memorial', 'day', 'weekend', 'gonna', 'hectic', 'lockdown', 'tuesday']",2020-05-04,RI,1
1257369485796876289,"['another', 'mgj', 'production', 'fans', 'start', 'monday', 'sticking', 'theme', 'intermission', 'competition', 'home', 'always', 'flex', 'killed', 'helped', 'us', 'major', 'way', 'quarantine🏒🥅🚨💪🏻']",2020-05-04,RI,1
1257362634975961088,"['lockdown', 'doesnt', 'end', 'soon', 'next', 'door', 'neighbors', 'gonna', 'hack', 'lung', 'weed', 'covid', '🤦\u200d♀️']",2020-05-04,RI,-1
1257340472277774341,"['give', 'people', 'back', 'goddamn', 'freedom', 'elon', 'musk', 'bashes', 'us', 'shelterinplace', 'orders', 'fascist', 'says', 'theyre', 'forcibly', 'imprisoning', 'people', 'homes', 'via']",2020-05-04,RI,-1
1257332308266364929,"['imagine', 'put', '3', 'trillion', 'dollars', 'testing', 'contact', 'tracing', 'protecting', 'vulnerable', 'virus', 'instead', 'unemployment', 'sba', 'loans', 'bailouts', 'cash', 'payments', 'people', 'lockdown', 'would', 'ever', 'needed', 'economy', 'would', 'fine']",2020-05-04,RI,-1
1257325083292577792,"['dont', 'think', 'work', 'home', 'anymore']",2020-05-04,RI,-1
1257093723210612738,"['havent', 'seen', 'much', 'ill', 'write', 'imagine', 'would', 'deal', 'covid19', 'without', 'ehr', 'physicians', 'staff', 'working', 'home', 'access', 'patients', 'medical', 'records', 'easy', 'even', 'possible', 'paper', 'charts', 'sundaythoughts']",2020-05-03,RI,1
1257021475313328129,"['peppy', 'influencers', 'vs', 'lockdown']",2020-05-03,RI,-1
1256948966274535425,"['shedding', 'lots', 'talented', 'staff', 'week', 'wouldnt', 'lockdown', 'madness', 'newspaper', 'advertising', 'revenue', 'near', 'zero', 'course', 'selfinflicted', 'wound', 'ways', 'much', 'theyve', 'promoted', 'hysteria']",2020-05-03,RI,-1
1256917930660564995,"['gina', 'said', 'lockdown', 'coming', 'cause', 'yall', 'dont', 'know', 'act']",2020-05-03,RI,1
1256713413704724481,"['nothing', 'worse', 'tattletale', 'lockdown', 'reopenri']",2020-05-02,RI,-1
1256608604028895234,"['im', 'glad', 'someone', 'shits', 'gonna', 'put', 'us', 'back', 'lockdown', 'ruin', 'summer']",2020-05-02,RI,-1
1256425813442023426,"['anyone', 'protesting', 'covid19', 'lockdown', 'moron']",2020-05-02,RI,-1
1256319535621128193,"['dont', 'dip', 'toe', 'jump', 'fkn', 'thing', '💦💦💦', 'mayday2020', 'lockdown', 'nationaldecisionday', 'decisionday2020', 'internationalworkersday']",2020-05-01,RI,-1
1256305324656594945,"['yo', 'aint', 'worth', 'workin', 'home']",2020-05-01,RI,-1
1256256123247693830,"['second', 'episode', 'working', 'home', 'web', 'series', 'vimeo', 'got', 'dogs', '…']",2020-05-01,RI,1
1256198521306439681,"['yes', 'thank', 'playing', 'clip', 'home', 'alone', 'thought', 'damn', 'thing']",2020-05-01,RI,1
1256014930396012547,"['worry', 'state', 'rhode', 'island', 'new', 'england', 'im', '66', 'yr', 'old', 'continues', 'work', 'use', 'public', 'transportation', 'lockdown', 'ends', 'may', '8', 'concerned', 'future']",2020-05-01,RI,1
1256008064446140419,"['motivate', 'educate', 'inspire', '👨\u200d🎓👩\u200d🎓', 'thursdaythoughts', 'thursdaymorning', 'itsgonnabemay', 'thursdayvibes', 'coronavirus', 'lockdown']",2020-04-30,RI,1
1255981804424777728,"['rise', 'noise', '📣📣📣', 'thursdaythoughts', 'thursdaymorning', 'itsgonnabemay', 'thursdayvibes', 'coronavirus', 'lockdown', 'rise', 'noise']",2020-04-30,RI,1
1255937504051691530,"['accountability', 'greatest', 'drug', 'world', '💊💊💊', 'thursdaythoughts', 'thursdaymorning', 'itsgonnabemay', 'thursdayvibes', 'coronavirus', 'lockdown', 'accountability', 'drug']",2020-04-30,RI,1
1255932050449842176,"['one', 'easy', 'workouts', 'home', 'workout', 'wild', 'via', 'letitannoirig']",2020-04-30,RI,1
1255911600848023552,"['great', 'power', 'comes', 'great', 'electricity', 'bill', '💡⚡🔌', 'thursdaythoughts', 'thursdaymorning', 'itsgonnabemay', 'thursdayvibes', 'coronavirus', 'lockdown', 'leadership', 'coaching']",2020-04-30,RI,1
1255851437847916546,"['fool', 'think', 'facts', 'curve', 'country', 'lockdown', 'reason', 'trump', 'best', 'president', 'ever', 'hes', 'starting', 'blow', 'used', 'balls', 'numbers', 'dont', 'lie', 'planned', 'event', 'take', 'trump', 'dont', 'close', 'every', 'flu', 'season']",2020-04-30,RI,-1
1255735934991175681,"['science', 'actually', 'says', 'bad', 'idea', 'shelter', 'close', 'quarters', 'others', 'combating', 'covid19', 'actually', 'creates', 'scenario', 'whereby', 'virus', 'lingers', 'instead', 'stunted', 'herd', 'immunity', 'hmmn', 'wonder', 'democrat', 'run', 'states', 'defying', 'science']",2020-04-30,RI,-1
1255718415039430656,"['makes', 'sense', 'thats', 'important', 'lol', 'im', 'working', 'home', 'thats', 'chance', 'read', 'work', 'amp', 'breaks', 'amp', 'torture', 'amp', 'stay', 'hours', 'night', 'pass', '🥴', 'dont', 'really', 'recommend', 'lol']",2020-04-30,RI,-1
1255712454052626432,"['1208am', 'thanks', 'day', 'night', 'construction', 'residential', 'area', 'time', 'work', 'homestay', 'home', 'hope', 'sleep', 'tonight']",2020-04-30,RI,1
1255561502536413189,"['invade', 'privacy', 'shame', 'online', 'great', 'roommate', 'id', 'get', 'home', 'knock', 'teeth', 'good', 'luck', 'getting', 'new', 'ones', 'lockdown']",2020-04-29,RI,1
1255263931775451138,"['every', 'new', 'working', 'home', 'american', 'weareoverit']",2020-04-28,RI,-1
1255199897227276292,"['develin', 'says', 'outpouring', 'support', 'since', 'announcement', 'incredibly', 'humbling', 'says', 'teammates', 'family', 'away', 'home', 'emotional', 'day', 'seeing', 'stuff', 'nostalgic', 'day', 'patriots']",2020-04-28,RI,-1
1254920541863100417,"['underlying', 'conditions', 'see', 'hes', '60', '50', 'reason', 'work', 'force', 'cant', 'go', 'back', 'work', 'completely', 'political', 'going', 'forward', 'watch', 'lib', 'govs', 'cling', 'lockdown', 'gop', 'go', 'free']",2020-04-27,RI,-1
1254915270617042945,"['left', 'office', 'friday', 'march', '6', 'last', 'time', 'next', 'week', 'going', 'dc', 'visiting', 'newsroom', 'mclean', 'idea', 'next', 'friday', '13th', 'would', 'working', 'home', 'notice']",2020-04-27,RI,-1
1254915269853667328,"['worst', 'thing', 'working', 'home', 'month', 'left', 'bird', 'day', 'calendar', 'office', '😩😩😩']",2020-04-27,RI,-1
1254906554706538496,"['know', 'right', 'stops', 'pep', 'rallies', 'may', 'break', 'state', 'ordered', 'mandatory', 'shelter', 'place', 'rule', 'go', 'find', 'local', 'comedy', 'club', 'get', 'daily', 'laughs']",2020-04-27,RI,-1
1254901960798584832,"['7', 'ways', 'make', 'money', 'home', 'lockdown', 'workingfromhome']",2020-04-27,RI,1
1254830661636104193,"['leader', 'north', 'carolina', 'antilockdown', 'protests', 'tests', 'positive', 'covid19', 'asked', 'infect', 'others', 'infringing', 'freedom', 'religion', 'religion', 'requires', 'infect', 'others', '14', 'day', 'infectious', 'period', 'death', 'cult']",2020-04-27,RI,-1
1254815471297331200,"['ive', 'realized', 'past', 'weeks', 'working', 'home', 'consists', 'mainly', 'fighting', 'urge', 'walk', 'kitchen', 'snacks', 'writing', 'emails']",2020-04-27,RI,1
1254520179360501760,"['im', 'providence', 'quick', 'visit', 'today', 'thought', 'wonder', 'plantcitypvd', 'plant', 'city', 'providence', 'open', 'first', 'time', 'eating', 'since', 'lockdown', 'though', 'im', 'sitting', 'car', 'eating', 'this…']",2020-04-26,RI,1
1254420517198667781,"['im', 'cleaning', 'car', 'front', 'lawn', 'someone', 'passing', 'goes', 'running', 'away', 'home', 'sir', 'wish', 'running', 'away']",2020-04-26,RI,1
1254406500094816260,"['happy', 'sunday', 'sundayvibes', 'lockdown', 'covidsafe', 'day', 'staying', 'apartment', 'place', 'feels', 'amazing', 'blessed']",2020-04-26,RI,1
1254382465831112704,"['join', 'us', 'tuesday', 'learn', 'apps', 'marketplace', 'help', 'keep', 'employees', 'engaged', 'working', 'home']",2020-04-26,RI,1
1254369662177030144,"['good', 'things', 'discovered', 'last', 'month', 'continue', 'lockdown', 'allowed', 'take', 'walks', 'neighborhoods', 'also', 'ride', 'bike', 'trails', 'reason', 'never', 'even…']",2020-04-26,RI,1
1257436960815222787,"['nice', 'husband', 'mine', 'gone', 'found', 'gummie', 'bears', '10', 'night', 'risking', 'death', 'etc', 'lockdown', 'amazing', 'many', 'people', 'must', 'bad', 'relationships', 'understand', 'tweet']",2020-05-04,SC,-1
1257430967460999173,"['thats', 'five', 'issues', 'put', 'press', 'home']",2020-05-04,SC,-1
1257421359807954952,"['thats', 'also', 'true', 'damned', 'dilemma', 'open', 'soon', 'infection', 'ratedeath', 'rate', 'spike', 'ensuring', 'another', 'lockdown', 'scared', 'populace', 'working', 'spending', 'goods', 'services', 'creates', 'really', 'bad', 'economic', 'spiral', 'anyway']",2020-05-04,SC,-1
1257412377466867715,"['lordy', 'surely', 'know', 'havent', 'touched', 'hair', 'dryer', 'since', 'lockdown', 'started', '😂']",2020-05-04,SC,-1
1257412107697565698,"['since', 'sc', 'governor', 'lifted', 'stay', 'home', 'order', 'everyone', 'working', 'home', 'called', 'back', 'office', 'monday', 'entering', '1', 'door', 'temps', 'taken', 'im', 'quite', 'sure', 'feel', '🤔']",2020-05-04,SC,-1
1257367303689248769,"['everyone', 'keeps', 'talking', 'easy', 'get', 'dressed', 'bc', 'rotating', 'set', 'sweatpants', 'days', 'ive', 'cut', 'wardrobe', 'broadly', 'amp', 'try', 'help', 'women', 'offering', 'limited', 'selection', 'versatile', 'items']",2020-05-04,SC,1
1257349912158769155,"['clearly', 'accepting', 'reality', 'situation', 'goal', 'lockdown', 'avoid', 'overwhelming', 'health', 'care', 'system', 'flatten', 'curve', 'many', 'areas', 'done', 'others', 'cant', 'remain', 'homes', 'next', 'year', 'vaccine']",2020-05-04,SC,-1
1257340878185738242,"['looking', 'forward', 'unseating', 'year', 'lockdown', 'unnecessary', 'unconstitutional', 'gone', 'long', 'bowed', 'draconian', 'ways', 'freedomfrommadness']",2020-05-04,SC,-1
1257335371098140682,"['dogs', 'become', 'bit', 'passé', 'biscuits', 'bought', 'boxes', '6', 'weeks', 'ago', 'prior', 'lockdown', 'put', 'one', 'head', 'take']",2020-05-04,SC,-1
1257284327005491200,"['back', 'worldfamous', 'tonight', 'playing', 'socially', 'distanced', 'requests', 'outdoors', '59pm', 'watch', 'live', 'home', 'hilton', 'head', 'island', 'south', 'carolina']",2020-05-04,SC,1
1257257477332230144,"['thank', 'teachers', 'hard', 'work', 'leading', 'kids', 'well', 'awkward', 'difficult', 'time', 'education', 'whether', 'work', 'school', 'home', 'parent', 'trying', 'homeschooling', 'first', 'time', 'thank…']",2020-05-04,SC,1
1257161153991581696,"['bbc', 'news', 'coronavirus', 'naples', 'feels', 'cost', 'italys', 'lockdown']",2020-05-04,SC,1
1257143848842731521,"['least', 'could', 'dropping', 'frozen', '2', 'us', 'beginning', '6', 'week', 'shelterinplace']",2020-05-04,SC,-1
1257090493227380737,"['well', 'got', 'work', 'done', 'garden', 'today', 'really', 'getting', 'ton', 'done', 'lockdown']",2020-05-03,SC,-1
1257066121624256512,"['im', 'loving', 'church', 'home', 'comfy', 'clothes', 'amp', 'worship', 'teams', 'set', 'weekend', 'really', 'made', 'want', 'church', 'wmy', 'family', 'worshipping', 'together', 'missmypeeps', 'lovemychurch', 'quarantineblues']",2020-05-03,SC,1
1257028843963133953,"['🏡i', 'started', 'lockdown', 'journey', 'beginning', 'march', '40something', 'days', 'ive', 'emotional', 'journey', 'amp', 'accept', 'situation', 'accept', 'newnormal', 'choosing', 'stayathomeandstaysafe', 'top', 'priority', 'day38oflockdown']",2020-05-03,SC,1
1256969435790880769,"['sometimes', 'blessings', 'doesnt', 'come', 'home']",2020-05-03,SC,1
1256967659943596039,"['listen', 'rampb', 'gospel', 'music', 'ride', 'home', 'work', 'nights', 'im', 'working', 'hour', 'plus', 'minutes', 'away', 'home', 'due', 'pandemic', 'need', 'mind', 'clear', '😂']",2020-05-03,SC,1
1256953362274230274,"['making', 'kids', 'read', 'focus', 'work', 'crisis', 'efforts', 'richly', 'rewarded', 'regardless', 'mistakes', 'schools', 'making', 'dont', 'one', 'day', 'wish', 'teachertoparent']",2020-05-03,SC,1
1256933473211777024,"['im', 'sorry', 'cant', 'right', 'bc', 'im', 'busy', 'tweeting', 'unconstitutional', 'lockdown', 'orders']",2020-05-03,SC,-1
1256914451078557696,"['every', 'community', 'like', 'nyc', 'detroit', '18', 'month', 'lockdown', 'ridiculous', '18', 'months', 'get', 'past', 'election', 'number', 'communities', 'mi', 'amp', 'ga', 'zero', 'confirmed', 'cases', 'reporting', 'false', 'numbers', 'like', 'liberals', 'openamerica']",2020-05-03,SC,-1
1256913902220214273,"['looks', 'like', 'people', 'line', 'grocery', 'store', 'target', 'saturday', 'except', 'outdoors', 'fresh', 'air', 'sun', 'every', 'community', 'like', 'nyc', 'detroit', 'tweet', '18', 'month', 'lockdown', 'ridiculous', '18', 'months', 'get', 'past', 'election']",2020-05-03,SC,-1
1256825781629706241,"['👇🏻👇🏻👇🏻👇🏻', 'lockdown', 'chinavirus', 'corruptdemocrats']",2020-05-03,SC,1
1256768845664210946,"['gutfeld', 'tyrus', 'enough', 'lockdown', 'family']",2020-05-03,SC,-1
1256741475703980035,"['im', 'done', 'lockdown']",2020-05-03,SC,-1
1256730296164192259,"['got', 'back', 'lockdown', 'last', 'week', 'cuz', 'whole', 'city', 'goin', 'viral', 'fighting']",2020-05-02,SC,-1
1256722617417031685,"['always', 'national', 'lockdown', 'im', 'fan', 'state', 'state']",2020-05-02,SC,-1
1256676424255262727,"['two', 'train', 'today', 'habits', 'become', 'behavior', 'dont', 'get', 'comfortable', 'get', 'active', 'someone', 'trust', 'social', 'basketball', 'people', 'lockdown', 'monday', 'getting', 'calls', 'calling', 'coaches', 'teammates', '🤷🏻\u200d♂️']",2020-05-02,SC,1
1256647347779534848,"['cant', 'blame', 'lockdown', 'getting', 'jitskeeping', 'schools', 'less', 'attractive', 'upsides', 'gotta', 'figure', 'stinks', 'throw', 'away']",2020-05-02,SC,-1
1256622406560632834,"['bring', 'spoon', 'home', 'buy', 'plastic', 'ware', 'publix', 'inquiring', 'minds']",2020-05-02,SC,1
1256615387954843649,"['lead', 'wrist', 'flexion', 'works', 'check', 'lockdown', 'take', 'full', 'video', 'instagram', 'jonathanyarwood', 'golftips', 'golfcoaching', 'golfswing', 'jy', 'golf', 'golflessons', 'teamtitleist']",2020-05-02,SC,1
1256612702929248260,"['pointing', 'dogpound', 'people', 'use', 'lockdown', 'protests', 'excuse', 'get', 'house', 'theyve', 'around', 'people', 'cant', 'stand', 'wifekids', 'longer', 'ever', 'imagined', 'fucktrump', 'covidiots']",2020-05-02,SC,-1
1256598895540473858,"['yallqueda', 'vanilla', 'isis', 'idiots', 'protesting', 'lockdown', 'literally', 'raiding', 'government', 'buildings', 'screaming', 'police', 'officers', 'government', 'agents', 'know', 'black', 'armed', 'men', 'theyd', 'arrested', 'immediately']",2020-05-02,SC,-1
1256590868234067970,"['times', 'dang', 'weirdfriday', 'night', 'lives', 'turned', 'thing', 'look', 'forward', 'week', 'thank', 'yall', 'understanding', 'decision', 'shop', 'home', 'feel', 'right', 'opening', 'back', 'waking…']",2020-05-02,SC,-1
1256561147316183041,"['nightshiftproblems', 'difficult', 'enough', 'remember', 'day', 'lockdown', 'makes', 'every', 'drive', 'home', 'seems', 'like', 'saturday', 'saturdaythoughts', 'emergencymedicine']",2020-05-02,SC,1
1256444491101241345,"['happy', 'citizens', 'send', 'us', 'fun', 'pics', 'lovin', 'theyre', 'time', 'home', 'looking', 'dope', 'tees', 'things', 'yeppers', 'americas', 'new', 'work', 'home', 'couture', 'show', 'us', 'youre', 'work', 'home', 'chillin…']",2020-05-02,SC,1
1256434377480908802,"['working', 'home', '\U0001f9cf🏽\u200d♀️🎧']",2020-05-02,SC,1
1256429193233076227,"['federal', 'lockdown', 'expired', '430', 'midnight', 'experiencing', 'dictatorship', 'state', 'governors', 'amp', 'city', 'mayors', 'frustrated', 'former', 'hall', 'monitors', 'amp', 'let', 'sneaking', 'halls', 'occur', 'watch', 'clip', 'boards', 'ready']",2020-05-02,SC,-1
1256416525730361345,"['yup', 'dine', 'ins', 'closed', 'lockdown']",2020-05-02,SC,-1
1256394653412331525,"['add', 'argument', 'opening', 'neighborhood', 'pool', 'continue', 'isolate', 'one', 'summer', 'permanent', 'lockdown']",2020-05-02,SC,-1
1256390843008716801,"['23', 'cases', 'detroit', 'whole', 'state', 'level', 'lockdown', 'thats', 'like', 'karen', 'breaking', 'window', 'whole', 'street', 'grounded']",2020-05-02,SC,-1
1256372958261645313,"['drinking', 'wine', 'lockdown', 'youre', 'alone', 'via']",2020-05-02,SC,-1
1256343365563625474,"['cancel', 'work', 'lockdown', 'orders']",2020-05-01,SC,1
1256334458594029568,"['hows', 'work', 'place', 'handing', 'covid', 'comment', 'ready', 'go', 'back', 'work', 'normal', 'working', 'home', 'already', 'working', 'normal', 'im', 'trying', 'get', 'idea', 'suggesting', 'company', 'based', 'companies']",2020-05-01,SC,-1
1256326733587832833,"['time', 'reexamine', 'course', 'chosen', 'shame', 'hes', 'stated', 'federal', 'lockdown', 'renewed', 'amp', 'hes', 'shifting', 'economy', 'focus', 'instead', 'virus', 'wise', 'moves']",2020-05-01,SC,-1
1256299237584887808,"['entire', 'month', 'seconds', 'filmed', 'filmed', 'home', 'april', 'still', 'full', 'fun', 'mems', '♥️', 'greenville', 'south', 'carolina']",2020-05-01,SC,1
1256294530376175617,"['gaming', 'mean', 'working', 'home', 'yes']",2020-05-01,SC,-1
